ZIP5,AFFGEOID10,GEOID10,ALAND10,AWATER10
57331,8600000US57331,57331,190167496,314467
57471,8600000US57471,57471,883338310,32450814
57450,8600000US57450,57450,507719031,19272546
57249,8600000US57249,57249,381962887,28952552
57268,8600000US57268,57268,164661233,16478
11967,8600000US11967,11967,29337258,2259503
12844,8600000US12844,12844,7089980,0
27608,8600000US27608,27608,8328733,0
27849,8600000US27849,27849,198105542,1682850
75850,8600000US75850,75850,184843780,369649
25064,8600000US25064,25064,17767942,1116315
76866,8600000US76866,76866,720808269,9411039
25076,8600000US25076,25076,21015232,7239
37650,8600000US37650,37650,256506527,1310498
37826,8600000US37826,37826,142329104,0
29207,8600000US29207,29207,169439362,1962368
18232,8600000US18232,18232,3979136,1611
97117,8600000US97117,97117,90977626,16681
32426,8600000US32426,32426,125635419,1512383
37731,8600000US37731,37731,124410603,1243879
76824,8600000US76824,76824,72150281,2318334
19330,8600000US19330,19330,87275411,386369
16692,8600000US16692,16692,43621630,235058
02881,8600000US02881,2881,9360408,36211
77973,8600000US77973,77973,112384895,1325515
99003,8600000US99003,99003,181701618,181042
53577,8600000US53577,53577,118887448,91606
36863,8600000US36863,36863,227784572,5450226
53225,8600000US53225,53225,17781364,13574
78742,8600000US78742,78742,14931010,448052
05676,8600000US05676,5676,262960695,3584446
77012,8600000US77012,77012,10172649,845687
75048,8600000US75048,75048,27162335,318666
75148,8600000US75148,75148,226655064,15813789
75762,8600000US75762,75762,112786595,19207626
24823,8600000US24823,24823,35309761,30260
25115,8600000US25115,25115,20892946,1274956
02865,8600000US02865,2865,43125816,1879514
02910,8600000US02910,2910,8930225,449728
24866,8600000US24866,24866,26392449,0
24871,8600000US24871,24871,22651085,116275
54858,8600000US54858,54858,49952671,3851386
14203,8600000US14203,14203,6857951,3023223
76118,8600000US76118,76118,19643596,387109
77464,8600000US77464,77464,4779051,13886
22312,8600000US22312,22312,13899305,96872
22722,8600000US22722,22722,9112554,17736
78932,8600000US78932,78932,141074632,1707206
77326,8600000US77326,77326,6169197,0
24161,8600000US24161,24161,68491835,1574542
76374,8600000US76374,76374,730993680,7731494
77486,8600000US77486,77486,123004658,3358287
44109,8600000US44109,44109,18741220,238154
58049,8600000US58049,58049,342665022,1757756
97408,8600000US97408,97408,130705893,1828618
97437,8600000US97437,97437,57372944,4814003
98674,8600000US98674,98674,214829159,11786587
99217,8600000US99217,99217,132148277,215467
22193,8600000US22193,22193,45797838,61475
98338,8600000US98338,98338,139310558,876842
17252,8600000US17252,17252,72052754,13432
77040,8600000US77040,77040,36418083,210348
77632,8600000US77632,77632,342244462,9598807
77334,8600000US77334,77334,37109049,267901
76578,8600000US76578,76578,194365752,2510350
47355,8600000US47355,47355,164612982,244328
30810,8600000US30810,30810,212893194,1019469
02093,8600000US02093,2093,56219582,2341421
67862,8600000US67862,67862,655870162,19085
17729,8600000US17729,17729,282853451,135195
15344,8600000US15344,15344,37099408,7069
15229,8600000US15229,15229,10473901,0
15133,8600000US15133,15133,7712477,166819
02911,8600000US02911,2911,6449934,100365
02822,8600000US02822,2822,144663819,2387767
76227,8600000US76227,76227,205651807,11607843
22820,8600000US22820,22820,58277402,89174
98650,8600000US98650,98650,212922447,109637
16508,8600000US16508,16508,7322671,21314
18063,8600000US18063,18063,2599261,365366
15962,8600000US15962,15962,523377,0
02553,8600000US02553,2553,658313,1743333
35610,8600000US35610,35610,125224719,289091
04655,8600000US04655,4655,55433205,76493006
05156,8600000US05156,5156,156299619,1068110
05473,8600000US05473,5473,48953700,942083
53212,8600000US53212,53212,10555687,243064
05075,8600000US05075,5075,66401165,635666
05661,8600000US05661,5661,171150093,1504624
05408,8600000US05408,5408,10930415,714656
05031,8600000US05031,5031,25833359,417340
15628,8600000US15628,15628,6660459,0
15739,8600000US15739,15739,1646097,28850
18917,8600000US18917,18917,1509626,1078
16670,8600000US16670,16670,412436,0
29016,8600000US29016,29016,223096207,1628106
63849,8600000US63849,63849,48202919,258192
28909,8600000US28909,28909,25550395,0
28463,8600000US28463,28463,304985664,1999566
27936,8600000US27936,27936,24324617,3899934
69037,8600000US69037,69037,196814500,50542
24279,8600000US24279,24279,209187327,1191921
38730,8600000US38730,38730,127894106,779439
16932,8600000US16932,16932,55182774,99246
58235,8600000US58235,58235,227044781,0
38863,8600000US38863,38863,731673715,4508366
53214,8600000US53214,53214,18839126,14646
23405,8600000US23405,23405,70845763,22357203
17070,8600000US17070,17070,34718262,151654
65050,8600000US65050,65050,59618465,150532
20152,8600000US20152,20152,64554201,818021
23480,8600000US23480,23480,4991100,147265
23878,8600000US23878,23878,102119102,754117
68843,8600000US68843,68843,213984791,503817
14741,8600000US14741,14741,159498080,137638
12083,8600000US12083,12083,111677795,1265230
18510,8600000US18510,18510,5556151,72874
16248,8600000US16248,16248,134934608,2723290
17946,8600000US17946,17946,4950553,35605
19523,8600000US19523,19523,3668765,54310
03044,8600000US03044,3044,43947417,587950
19545,8600000US19545,19545,1152207,0
15468,8600000US15468,15468,26011599,26824
15210,8600000US15210,15210,12019377,394012
75009,8600000US75009,75009,247473723,3869870
22435,8600000US22435,22435,66307418,4363864
24375,8600000US24375,24375,160001157,142276
24131,8600000US24131,24131,111805019,300316
98255,8600000US98255,98255,1335208,0
58441,8600000US58441,58441,378576451,1179361
66406,8600000US66406,66406,141244351,332176
01913,8600000US01913,1913,31836417,3729019
41071,8600000US41071,41071,14043254,766989
70002,8600000US70002,70002,8335914,611369
04667,8600000US04667,4667,77349507,34091989
79382,8600000US79382,79382,123525027,538049
77901,8600000US77901,77901,51236120,0
78725,8600000US78725,78725,45710033,1624204
84542,8600000US84542,84542,17352660,0
77372,8600000US77372,77372,134260515,479738
78226,8600000US78226,78226,18497194,39194
05148,8600000US05148,5148,69778904,1159108
15636,8600000US15636,15636,7678174,0
17002,8600000US17002,17002,35400290,4602
18212,8600000US18212,18212,4422338,0
37178,8600000US37178,37178,117316984,16361
54459,8600000US54459,54459,358698096,3009941
04551,8600000US04551,4551,42647101,29483360
04730,8600000US04730,4730,607641832,4755869
25969,8600000US25969,25969,76005336,409820
54661,8600000US54661,54661,134913559,18053111
99115,8600000US99115,99115,1084261895,9764428
16362,8600000US16362,16362,68176518,838344
84082,8600000US84082,84082,277554805,0
26203,8600000US26203,26203,65477238,149641
58381,8600000US58381,58381,392743369,28329050
38860,8600000US38860,38860,338568356,1572627
58228,8600000US58228,58228,270751910,328901
45346,8600000US45346,45346,108757035,174234
45044,8600000US45044,45044,98366771,1426209
29209,8600000US29209,29209,134074663,2332722
29152,8600000US29152,29152,12036429,65176
25678,8600000US25678,25678,65633550,0
53925,8600000US53925,53925,325167600,1938820
25853,8600000US25853,25853,1668498,310
57362,8600000US57362,57362,1296874624,3763784
19075,8600000US19075,19075,5852586,27173
18344,8600000US18344,18344,18178765,108195
38756,8600000US38756,38756,448463507,3993263
45414,8600000US45414,45414,58764794,994507
44613,8600000US44613,44613,5048693,20611
44437,8600000US44437,44437,10238983,2186
97132,8600000US97132,97132,161688111,1232830
38652,8600000US38652,38652,402028841,1134342
38749,8600000US38749,38749,763452,0
38044,8600000US38044,38044,107771432,160913
76831,8600000US76831,76831,112297488,23383
84523,8600000US84523,84523,294946028,1922835
24918,8600000US24918,24918,113057954,363598
63443,8600000US63443,63443,125586144,1674813
43928,8600000US43928,43928,3411737,87467
43106,8600000US43106,43106,102427084,0
73020,8600000US73020,73020,156598200,172538
39635,8600000US39635,39635,3145578,0
38950,8600000US38950,38950,97057749,1126895
43164,8600000US43164,43164,145913412,535443
43082,8600000US43082,43082,57285182,3278714
29323,8600000US29323,29323,182025750,3437076
77701,8600000US77701,77701,17883270,665038
57345,8600000US57345,57345,1701027894,7651370
57239,8600000US57239,57239,118195776,6281493
74042,8600000US74042,74042,147804415,1499871
74565,8600000US74565,74565,30300119,43229
73016,8600000US73016,73016,164381790,2126660
63760,8600000US63760,63760,76126573,207888
74538,8600000US74538,74538,932228208,9095410
64492,8600000US64492,64492,78367872,10533307
73716,8600000US73716,73716,327045826,330465
73151,8600000US73151,73151,7476708,34115
73179,8600000US73179,73179,31812410,66109
07724,8600000US07724,7724,32153744,297789
07927,8600000US07927,7927,4994786,51088
08755,8600000US08755,8755,41497662,283592
07503,8600000US07503,7503,3998026,96979
07075,8600000US07075,7075,2871883,1677
97466,8600000US97466,97466,108152396,447757
03442,8600000US03442,3442,29432165,666347
03104,8600000US03104,3104,21411270,389610
03838,8600000US03838,3838,59536602,544301
74528,8600000US74528,74528,87310747,710526
97020,8600000US97020,97020,370437,0
97331,8600000US97331,97331,834987,0
97414,8600000US97414,97414,70338510,381469
73651,8600000US73651,73651,541452132,2375850
74869,8600000US74869,74869,137496644,4598880
57329,8600000US57329,57329,165516686,378893
57031,8600000US57031,57031,125882471,4702912
57072,8600000US57072,57072,224440836,493099
63120,8600000US63120,63120,6247422,0
64080,8600000US64080,64080,318452958,4552366
65270,8600000US65270,65270,295610551,1563706
16052,8600000US16052,16052,52113451,2309640
16641,8600000US16641,16641,43554441,0
64088,8600000US64088,64088,71974584,1548672
65702,8600000US65702,65702,74774095,12559
97101,8600000US97101,97101,143630410,195661
69032,8600000US69032,69032,867673176,304251
37079,8600000US37079,37079,199148362,5794058
78614,8600000US78614,78614,130535158,7445
63023,8600000US63023,63023,181924481,389798
64067,8600000US64067,64067,189752713,6800528
88337,8600000US88337,88337,103737298,93554
87032,8600000US87032,87032,41191239,0
65281,8600000US65281,65281,531454811,3990137
68036,8600000US68036,68036,158768148,3253508
17517,8600000US17517,17517,90602132,2372792
22620,8600000US22620,22620,118496286,2656632
18229,8600000US18229,18229,160743314,2238894
13501,8600000US13501,13501,22659196,152592
68823,8600000US68823,68823,2394280796,25238317
68669,8600000US68669,68669,144628244,612957
68506,8600000US68506,68506,18624794,396740
59243,8600000US59243,59243,988974250,4903007
68801,8600000US68801,68801,232280213,3781005
68637,8600000US68637,68637,250792011,880989
68629,8600000US68629,68629,373593647,443070
16055,8600000US16055,16055,100862894,224160
63751,8600000US63751,63751,232252568,843292
63072,8600000US63072,63072,106958013,500841
08090,8600000US08090,8090,6639374,112576
07081,8600000US07081,7081,13356752,41866
27897,8600000US27897,27897,110956161,0
28371,8600000US28371,28371,89946062,762112
10003,8600000US10003,10003,1493004,0
28612,8600000US28612,28612,216551438,2057455
68936,8600000US68936,68936,195075746,842225
68723,8600000US68723,68723,179589780,62185
03218,8600000US03218,3218,37075447,622078
03251,8600000US03251,3251,390069998,1523361
03855,8600000US03855,3855,107169513,6817957
68361,8600000US68361,68361,250980268,70759
69132,8600000US69132,69132,351445564,0
03750,8600000US03750,3750,32460673,339217
03257,8600000US03257,3257,59292683,7985839
03782,8600000US03782,3782,54555273,10130354
59469,8600000US59469,59469,264132038,0
59914,8600000US59914,59914,36077501,18397848
14559,8600000US14559,14559,110123580,665949
75421,8600000US75421,75421,141568029,967978
75054,8600000US75054,75054,14039063,2558601
75173,8600000US75173,75173,78882504,12672467
23316,8600000US23316,23316,3630412,1072551
10913,8600000US10913,10913,10694635,272602
12811,8600000US12811,12811,4456249,0
87357,8600000US87357,87357,175698390,1169
03602,8600000US03602,3602,150338740,1659368
03266,8600000US03266,3266,265636475,3991196
33009,8600000US33009,33009,13184941,1531455
04780,8600000US04780,4780,786893815,7013728
13342,8600000US13342,13342,20565660,145521
14086,8600000US14086,14086,87745377,623501
68976,8600000US68976,68976,238204792,101622
14840,8600000US14840,14840,152429753,419117
75960,8600000US75960,75960,111281406,48387
98502,8600000US98502,98502,140823268,43653153
18245,8600000US18245,18245,9328956,0
16427,8600000US16427,16427,671499,0
87312,8600000US87312,87312,129387599,0
14224,8600000US14224,14224,52508801,140988
11238,8600000US11238,11238,2865975,0
10566,8600000US10566,10566,11322937,605622
28133,8600000US28133,28133,207084910,129117
02184,8600000US02184,2184,35644233,2076604
12028,8600000US12028,12028,58463430,709675
03253,8600000US03253,3253,100785708,37895843
08536,8600000US08536,8536,18914252,487241
08690,8600000US08690,8690,18147657,276385
07407,8600000US07407,7407,6845425,211085
18349,8600000US18349,18349,3633644,305
78112,8600000US78112,78112,130832976,6005639
78628,8600000US78628,78628,189986494,3305177
76469,8600000US76469,76469,37017732,463346
10516,8600000US10516,10516,81617894,1596110
12446,8600000US12446,12446,175883774,595658
14865,8600000US14865,14865,51644628,16193
10469,8600000US10469,10469,6404387,0
10922,8600000US10922,10922,6016305,192888
13637,8600000US13637,13637,91235808,55143
10579,8600000US10579,10579,84879350,3613729
12566,8600000US12566,12566,140847001,544228
12452,8600000US12452,12452,22232106,0
14004,8600000US14004,14004,124136543,861299
05681,8600000US05681,5681,66107261,3025282
05052,8600000US05052,5052,6680314,424236
19506,8600000US19506,19506,175889440,3266026
14215,8600000US14215,14215,12766721,0
14504,8600000US14504,14504,2946906,0
14772,8600000US14772,14772,191303699,774427
14883,8600000US14883,14883,186728194,1278680
13033,8600000US13033,13033,159671259,1329869
12747,8600000US12747,12747,36138549,1169950
58060,8600000US58060,58060,623430024,6587977
37756,8600000US37756,37756,255510926,0
23168,8600000US23168,23168,60381405,4198871
20135,8600000US20135,20135,115362715,1676797
22046,8600000US22046,22046,7306589,32
23437,8600000US23437,23437,257953553,4330564
28352,8600000US28352,28352,322419345,1164446
44841,8600000US44841,44841,49300885,0
45223,8600000US45223,45223,15039507,15365
14847,8600000US14847,14847,100938635,90951
13654,8600000US13654,13654,172279508,10367355
63945,8600000US63945,63945,69769574,320463
65804,8600000US65804,65804,47244615,1313208
15329,8600000US15329,15329,104948827,72762
15775,8600000US15775,15775,8961322,14751
98391,8600000US98391,98391,99787597,2654818
18411,8600000US18411,18411,140722710,2353239
28363,8600000US28363,28363,148525153,934564
43469,8600000US43469,43469,59906631,79779
45252,8600000US45252,45252,29505545,438435
27127,8600000US27127,27127,77028468,562188
28210,8600000US28210,28210,32901704,208020
45804,8600000US45804,45804,56298255,3003100
54165,8600000US54165,54165,241921894,118990
54628,8600000US54628,54628,193639365,103267
17512,8600000US17512,17512,42167283,12615952
77584,8600000US77584,77584,83140038,170931
43357,8600000US43357,43357,177390484,218351
58494,8600000US58494,58494,880511750,27780050
58750,8600000US58750,58750,573254077,8776047
58620,8600000US58620,58620,608003433,1842371
27851,8600000US27851,27851,116056659,54570
58323,8600000US58323,58323,148814264,1497885
16407,8600000US16407,16407,278404792,858333
37127,8600000US37127,37127,125270964,0
84784,8600000US84784,84784,36613018,0
93272,8600000US93272,93272,216931318,13713
90044,8600000US90044,90044,13303665,0
90640,8600000US90640,90640,21990675,104150
92408,8600000US92408,92408,27588763,342237
56147,8600000US56147,56147,76698902,45349
20706,8600000US20706,20706,26786675,128248
