transactionid,num_items_purchase,total_price,date,store,category,price per item
6285,2,9.51,2019.12.18,Tamarac,snack,4.755
6285,2,17.74,2019.12.18,Tamarac,deli,8.87
6285,2,9.9,2019.12.18,Tamarac,meat,4.95
6286,14,166.77,2019.09.26,Tamarac,beer,11.91214286
6287,2,9.59,2019.03.13,WashingtonPark,deli,4.795
6287,2,12.67,2019.03.13,WashingtonPark,household,6.335
6288,7,11.69,2019.06.27,Tamarac,bakery,1.67
6288,8,70.61,2019.06.27,Tamarac,softdrinks,8.82625
6289,6,39.23,2019.09.20,HighlandsRanch,softdrinks,6.538333333
6289,2,7.99,2019.09.20,HighlandsRanch,household,3.995
6289,12,128.07,2019.09.20,HighlandsRanch,dairy,10.6725
6289,6,22.28,2019.09.20,HighlandsRanch,produce,3.713333333
6290,3,43.72,2019.07.16,CherryCreek,softdrinks,14.57333333
6290,2,12.03,2019.07.16,CherryCreek,dairy,6.015
6290,2,15.38,2019.07.16,CherryCreek,snack,7.69
6290,2,32.77,2019.07.16,CherryCreek,deli,16.385
6290,1,2.41,2019.07.16,CherryCreek,freezer,2.41
6291,1,13.35,2019.09.03,UnionStation,bakery,13.35
6291,2,37.23,2019.09.03,UnionStation,deli,18.615
6291,1,28.88,2019.09.03,UnionStation,dairy,28.88
6291,1,6.56,2019.09.03,UnionStation,household,6.56
6292,4,6.36,2019.07.20,CastleRock,household,1.59
6293,4,38.61,2019.05.05,Tamarac,deli,9.6525
6294,1,5.98,2019.03.20,CherryCreek,deli,5.98
6294,1,9.66,2019.03.20,CherryCreek,meat,9.66
6295,4,10.08,2019.02.01,GovernorsRanch,produce,2.52
6295,8,7.56,2019.02.01,GovernorsRanch,beer,0.945
6295,3,20.89,2019.02.01,GovernorsRanch,freezer,6.963333333
6296,11,146.17,2019.09.24,Tamarac,meat,13.28818182
6296,4,6.38,2019.09.24,Tamarac,bakery,1.595
6296,3,12.8,2019.09.24,Tamarac,dairy,4.266666667
6296,2,2.17,2019.09.24,Tamarac,household,1.085
6296,5,49.04,2019.09.24,Tamarac,snack,9.808
6297,5,12.34,2019.08.14,Tamarac,bakery,2.468
6297,11,114.79,2019.08.14,Tamarac,meat,10.43545455
6297,4,39.29,2019.08.14,Tamarac,snack,9.8225
6298,3,1.61,2019.01.23,CastleRock,household,0.536666667
6299,12,15.11,2019.12.19,CastleRock,produce,1.259166667
6299,4,41.86,2019.12.19,CastleRock,beer,10.465
6300,2,11.05,2019.02.21,CherryCreek,softdrinks,5.525
6301,4,17.49,2019.08.20,WashingtonPark,deli,4.3725
6302,1,9.33,2019.05.08,Tamarac,deli,9.33
6302,4,18.87,2019.05.08,Tamarac,produce,4.7175
6302,6,5.09,2019.05.08,Tamarac,dairy,0.848333333
6303,9,70.93,2019.11.14,SouthGlenn,beer,7.881111111
6304,4,30.88,2019.05.27,GovernorsRanch,freezer,7.72
6304,8,83.47,2019.05.27,GovernorsRanch,beer,10.43375
6304,4,7.59,2019.05.27,GovernorsRanch,bakery,1.8975
6304,5,7.98,2019.05.27,GovernorsRanch,deli,1.596
6304,2,5.11,2019.05.27,GovernorsRanch,household,2.555
6304,7,3.48,2019.05.27,GovernorsRanch,produce,0.497142857
6305,4,15.27,2019.09.09,GovernorsRanch,freezer,3.8175
6305,6,50.61,2019.09.09,GovernorsRanch,dairy,8.435
6306,6,12.99,2019.05.27,SouthGlenn,freezer,2.165
6307,3,3.57,2019.10.20,SouthGlenn,deli,1.19
6307,12,86.54,2019.10.20,SouthGlenn,beer,7.211666667
6308,4,8.71,2019.03.23,Tamarac,bakery,2.1775
6308,3,33.41,2019.03.23,Tamarac,beer,11.13666667
6309,4,32.6,2019.04.11,WashingtonPark,softdrinks,8.15
6310,2,39.96,2019.05.08,CherryCreek,freezer,19.98
6310,1,2.46,2019.05.08,CherryCreek,meat,2.46
6310,3,42.6,2019.05.08,CherryCreek,deli,14.2
6310,2,7.64,2019.05.08,CherryCreek,snack,3.82
6311,6,2.4,2019.08.31,Tamarac,deli,0.4
6311,2,7.01,2019.08.31,Tamarac,bakery,3.505
6311,4,29.32,2019.08.31,Tamarac,freezer,7.33
6311,8,137.77,2019.08.31,Tamarac,meat,17.22125
6312,4,5.81,2019.12.19,WashingtonPark,freezer,1.4525
6312,1,8.46,2019.12.19,WashingtonPark,household,8.46
6313,4,11.97,2019.05.28,GovernorsRanch,bakery,2.9925
6314,7,2.05,2019.06.28,Tamarac,softdrinks,0.292857143
6314,2,6.95,2019.06.28,Tamarac,meat,3.475
6315,20,73.61,2019.09.23,HighlandsRanch,meat,3.6805
6316,3,11.36,2019.07.15,SouthGlenn,household,3.786666667
6317,4,31.83,2019.10.03,CastleRock,meat,7.9575
6318,13,41.4,2019.05.03,SouthGlenn,produce,3.184615385
6319,2,15.44,2019.08.02,Tamarac,softdrinks,7.72
6319,1,0.35,2019.08.02,Tamarac,household,0.35
6319,5,11.23,2019.08.02,Tamarac,freezer,2.246
6319,7,64.52,2019.08.02,Tamarac,bakery,9.217142857
6320,2,13.47,2019.02.18,CherryCreek,produce,6.735
6320,2,14.92,2019.02.18,CherryCreek,beer,7.46
6320,3,43.89,2019.02.18,CherryCreek,bakery,14.63
6320,1,36.55,2019.02.18,CherryCreek,meat,36.55
6321,6,39.23,2019.01.30,Tamarac,snack,6.538333333
6321,3,1.88,2019.01.30,Tamarac,freezer,0.626666667
6321,2,6.27,2019.01.30,Tamarac,meat,3.135
6322,6,36.01,2019.03.12,Tamarac,beer,6.001666667
6323,2,1.31,2019.11.28,ColoradoBlvd,beer,0.655
6323,2,30.32,2019.11.28,ColoradoBlvd,meat,15.16
6323,5,24,2019.11.28,ColoradoBlvd,produce,4.8
6324,6,16.45,2019.03.17,ColoradoBlvd,produce,2.741666667
6324,5,44.47,2019.03.17,ColoradoBlvd,freezer,8.894
6325,7,24.91,2019.10.10,SouthGlenn,bakery,3.558571429
6325,9,6.06,2019.10.10,SouthGlenn,dairy,0.673333333
6325,10,52.63,2019.10.10,SouthGlenn,freezer,5.263
6325,4,21.02,2019.10.10,SouthGlenn,household,5.255
6326,26,168.94,2019.07.09,HighlandsRanch,beer,6.497692308
6326,4,4.53,2019.07.09,HighlandsRanch,household,1.1325
6326,10,88.59,2019.07.09,HighlandsRanch,softdrinks,8.859
6326,14,54.16,2019.07.09,HighlandsRanch,produce,3.868571429
6327,5,2.51,2019.04.26,ColoradoBlvd,dairy,0.502
6328,1,8.69,2019.06.13,WashingtonPark,household,8.69
6328,11,241.99,2019.06.13,WashingtonPark,beer,21.99909091
6328,2,10.12,2019.06.13,WashingtonPark,dairy,5.06
6329,1,13.32,2019.02.06,UnionStation,softdrinks,13.32
6329,1,4.45,2019.02.06,UnionStation,deli,4.45
6329,1,7.7,2019.02.06,UnionStation,bakery,7.7
6329,1,12.35,2019.02.06,UnionStation,household,12.35
6330,5,2.08,2019.12.05,ColoradoBlvd,softdrinks,0.416
6330,5,14.07,2019.12.05,ColoradoBlvd,freezer,2.814
6330,4,13.77,2019.12.05,ColoradoBlvd,bakery,3.4425
6331,1,15.21,2019.09.06,UnionStation,bakery,15.21
6331,2,112.24,2019.09.06,UnionStation,meat,56.12
6331,1,8.47,2019.09.06,UnionStation,snack,8.47
6331,2,20.86,2019.09.06,UnionStation,produce,10.43
6331,1,10.61,2019.09.06,UnionStation,softdrinks,10.61
6332,7,21.73,2019.08.11,SouthGlenn,produce,3.104285714
6333,6,23.31,2019.11.13,SouthGlenn,softdrinks,3.885
6334,10,89.09,2019.04.19,HighlandsRanch,snack,8.909
6334,8,9.93,2019.04.19,HighlandsRanch,bakery,1.24125
6334,4,59.66,2019.04.19,HighlandsRanch,meat,14.915
6335,1,8.67,2019.02.17,UnionStation,produce,8.67
6336,1,13.26,2019.08.25,CherryCreek,dairy,13.26
6337,6,40.2,2019.11.06,CastleRock,deli,6.7
6337,7,29.63,2019.11.06,CastleRock,bakery,4.232857143
6338,1,14.92,2019.03.16,UnionStation,softdrinks,14.92
6338,1,3.98,2019.03.16,UnionStation,household,3.98
6339,4,13.11,2019.09.22,Tamarac,bakery,3.2775
6339,6,53.76,2019.09.22,Tamarac,softdrinks,8.96
6339,1,5.79,2019.09.22,Tamarac,household,5.79
6340,5,2.81,2019.01.16,Tamarac,produce,0.562
6340,4,0.71,2019.01.16,Tamarac,snack,0.1775
6341,1,19.23,2019.08.02,UnionStation,deli,19.23
6341,1,11.06,2019.08.02,UnionStation,dairy,11.06
6341,1,10.94,2019.08.02,UnionStation,softdrinks,10.94
6341,1,6.48,2019.08.02,UnionStation,household,6.48
6341,3,141.09,2019.08.02,UnionStation,meat,47.03
6342,2,2.07,2019.06.20,ColoradoBlvd,household,1.035
6342,4,22.18,2019.06.20,ColoradoBlvd,deli,5.545
6343,4,23.31,2019.07.31,WashingtonPark,bakery,5.8275
6343,4,6.08,2019.07.31,WashingtonPark,produce,1.52
6344,1,27.02,2019.03.28,UnionStation,deli,27.02
6344,2,57.93,2019.03.28,UnionStation,beer,28.965
6344,1,9.93,2019.03.28,UnionStation,household,9.93
6345,7,26.33,2019.12.25,SouthGlenn,deli,3.761428571
6345,9,25.47,2019.12.25,SouthGlenn,snack,2.83
6345,7,20.17,2019.12.25,SouthGlenn,bakery,2.881428571
6346,3,31.7,2019.01.09,Tamarac,beer,10.56666667
6346,6,25.56,2019.01.09,Tamarac,produce,4.26
6346,2,34.66,2019.01.09,Tamarac,meat,17.33
6347,2,9,2019.04.11,Tamarac,meat,4.5
6348,3,18.63,2019.12.21,CastleRock,snack,6.21
6348,1,4.7,2019.12.21,CastleRock,dairy,4.7
6348,7,31.52,2019.12.21,CastleRock,bakery,4.502857143
6349,1,6.29,2019.12.25,CherryCreek,meat,6.29
6350,6,16.01,2019.01.14,Tamarac,freezer,2.668333333
6350,6,39.41,2019.01.14,Tamarac,bakery,6.568333333
6350,6,24.2,2019.01.14,Tamarac,produce,4.033333333
6350,4,30.36,2019.01.14,Tamarac,beer,7.59
6350,7,14.31,2019.01.14,Tamarac,deli,2.044285714
6350,3,58.29,2019.01.14,Tamarac,meat,19.43
6351,12,37.52,2019.01.22,CastleRock,produce,3.126666667
6351,9,44.31,2019.01.22,CastleRock,beer,4.923333333
6352,6,27.02,2019.10.13,CastleRock,freezer,4.503333333
6353,5,43.35,2019.02.16,Tamarac,bakery,8.67
6353,4,1.19,2019.02.16,Tamarac,softdrinks,0.2975
6353,4,8.37,2019.02.16,Tamarac,freezer,2.0925
6354,6,29.79,2019.05.07,SouthGlenn,meat,4.965
6354,6,10.1,2019.05.07,SouthGlenn,produce,1.683333333
6354,7,5.35,2019.05.07,SouthGlenn,dairy,0.764285714
6354,6,30.26,2019.05.07,SouthGlenn,softdrinks,5.043333333
6354,7,23.6,2019.05.07,SouthGlenn,beer,3.371428571
6355,4,18.58,2019.05.19,SouthGlenn,softdrinks,4.645
6356,1,24.26,2019.02.26,UnionStation,meat,24.26
6357,3,5.88,2019.11.05,CastleRock,household,1.96
6358,10,51.59,2019.10.07,HighlandsRanch,freezer,5.159
6358,2,12.28,2019.10.07,HighlandsRanch,meat,6.14
6358,16,257.39,2019.10.07,HighlandsRanch,beer,16.086875
6359,4,5.91,2019.05.16,GovernorsRanch,deli,1.4775
6359,6,27.89,2019.05.16,GovernorsRanch,beer,4.648333333
6360,6,171.88,2019.09.09,CherryCreek,beer,28.64666667
6360,3,14.37,2019.09.09,CherryCreek,snack,4.79
6360,2,20.39,2019.09.09,CherryCreek,softdrinks,10.195
6361,3,6.23,2019.03.04,SouthGlenn,household,2.076666667
6361,7,44.42,2019.03.04,SouthGlenn,dairy,6.345714286
6361,9,48.43,2019.03.04,SouthGlenn,snack,5.381111111
6361,6,40.67,2019.03.04,SouthGlenn,bakery,6.778333333
6361,7,14.36,2019.03.04,SouthGlenn,softdrinks,2.051428571
6361,4,9.06,2019.03.04,SouthGlenn,freezer,2.265
6362,1,4.01,2019.09.15,Tamarac,household,4.01
6362,3,24.18,2019.09.15,Tamarac,dairy,8.06
6363,1,9.94,2019.12.29,UnionStation,beer,9.94
6363,1,23.12,2019.12.29,UnionStation,freezer,23.12
6363,1,29.91,2019.12.29,UnionStation,snack,29.91
6363,1,5.67,2019.12.29,UnionStation,produce,5.67
6363,1,10.76,2019.12.29,UnionStation,bakery,10.76
6364,4,9.96,2019.01.16,ColoradoBlvd,dairy,2.49
6365,3,13.19,2019.05.25,CastleRock,deli,4.396666667
6365,7,12.57,2019.05.25,CastleRock,produce,1.795714286
6365,12,5.85,2019.05.25,CastleRock,freezer,0.4875
6366,1,4.48,2019.07.04,UnionStation,snack,4.48
6367,1,19.07,2019.12.17,UnionStation,softdrinks,19.07
6367,1,12.34,2019.12.17,UnionStation,produce,12.34
6368,4,30.28,2019.01.08,WashingtonPark,softdrinks,7.57
6368,4,50.58,2019.01.08,WashingtonPark,deli,12.645
6368,4,65.13,2019.01.08,WashingtonPark,beer,16.2825
6368,1,23.36,2019.01.08,WashingtonPark,meat,23.36
6368,3,6.33,2019.01.08,WashingtonPark,bakery,2.11
6369,2,20.91,2019.02.25,GovernorsRanch,meat,10.455
6369,3,11.3,2019.02.25,GovernorsRanch,produce,3.766666667
6370,3,1.71,2019.10.21,Tamarac,softdrinks,0.57
6371,1,5.63,2019.02.08,WashingtonPark,softdrinks,5.63
6372,3,15.29,2019.05.30,SouthGlenn,household,5.096666667
6372,9,34.98,2019.05.30,SouthGlenn,freezer,3.886666667
6372,3,9.35,2019.05.30,SouthGlenn,meat,3.116666667
6372,10,17.86,2019.05.30,SouthGlenn,produce,1.786
6373,1,9.01,2019.10.27,WashingtonPark,deli,9.01
6373,1,15.67,2019.10.27,WashingtonPark,meat,15.67
6374,4,58.11,2019.03.21,WashingtonPark,snack,14.5275
6374,2,6.43,2019.03.21,WashingtonPark,dairy,3.215
6375,1,14.04,2019.04.24,CherryCreek,deli,14.04
6375,2,35.11,2019.04.24,CherryCreek,freezer,17.555
6375,1,11,2019.04.24,CherryCreek,softdrinks,11
6375,4,69.82,2019.04.24,CherryCreek,dairy,17.455
6375,1,4.26,2019.04.24,CherryCreek,produce,4.26
6376,4,18.27,2019.09.19,SouthGlenn,softdrinks,4.5675
6376,7,19,2019.09.19,SouthGlenn,snack,2.714285714
6376,21,92.52,2019.09.19,SouthGlenn,meat,4.405714286
6376,6,8.69,2019.09.19,SouthGlenn,dairy,1.448333333
6377,6,5.51,2019.01.07,ColoradoBlvd,freezer,0.918333333
6377,6,37.37,2019.01.07,ColoradoBlvd,snack,6.228333333
6377,5,17.85,2019.01.07,ColoradoBlvd,deli,3.57
6378,1,22.41,2019.01.30,UnionStation,dairy,22.41
6378,2,65.02,2019.01.30,UnionStation,beer,32.51
6378,1,17.94,2019.01.30,UnionStation,bakery,17.94
6379,7,38.84,2019.06.21,SouthGlenn,softdrinks,5.548571429
6379,1,3.06,2019.06.21,SouthGlenn,household,3.06
6379,9,60.12,2019.06.21,SouthGlenn,freezer,6.68
6380,6,14.22,2019.08.17,CastleRock,produce,2.37
6381,4,26.02,2019.02.28,GovernorsRanch,snack,6.505
6381,6,17.42,2019.02.28,GovernorsRanch,produce,2.903333333
6381,6,17.94,2019.02.28,GovernorsRanch,beer,2.99
6381,5,49.64,2019.02.28,GovernorsRanch,dairy,9.928
6381,5,13.2,2019.02.28,GovernorsRanch,bakery,2.64
6381,2,13.1,2019.02.28,GovernorsRanch,household,6.55
6382,6,79.4,2019.01.14,WashingtonPark,freezer,13.23333333
6382,2,28.17,2019.01.14,WashingtonPark,deli,14.085
6382,1,11.93,2019.01.14,WashingtonPark,household,11.93
6383,4,19.47,2019.04.08,ColoradoBlvd,beer,4.8675
6383,4,4.53,2019.04.08,ColoradoBlvd,softdrinks,1.1325
6384,4,15.84,2019.02.20,GovernorsRanch,freezer,3.96
6385,9,31.64,2019.11.28,SouthGlenn,deli,3.515555556
6385,7,44.64,2019.11.28,SouthGlenn,snack,6.377142857
6385,7,34.29,2019.11.28,SouthGlenn,bakery,4.898571429
6386,4,24.63,2019.05.10,Tamarac,deli,6.1575
6386,3,12.44,2019.05.10,Tamarac,bakery,4.146666667
6386,3,12.44,2019.05.10,Tamarac,dairy,4.146666667
6387,3,5.25,2019.09.11,GovernorsRanch,softdrinks,1.75
6387,2,15.67,2019.09.11,GovernorsRanch,dairy,7.835
6387,14,105.87,2019.09.11,GovernorsRanch,beer,7.562142857
6388,4,50.09,2019.06.02,WashingtonPark,dairy,12.5225
6388,7,70.85,2019.06.02,WashingtonPark,softdrinks,10.12142857
6388,4,35.51,2019.06.02,WashingtonPark,deli,8.8775
6389,1,28.02,2019.09.29,UnionStation,bakery,28.02
6389,1,15.24,2019.09.29,UnionStation,snack,15.24
6389,1,14.32,2019.09.29,UnionStation,softdrinks,14.32
6389,1,0.09,2019.09.29,UnionStation,dairy,0.09
6389,1,14.27,2019.09.29,UnionStation,freezer,14.27
6389,3,6.21,2019.09.29,UnionStation,meat,2.07
6390,2,34.75,2019.10.24,CherryCreek,softdrinks,17.375
6390,1,22.26,2019.10.24,CherryCreek,meat,22.26
6390,3,12.15,2019.10.24,CherryCreek,dairy,4.05
6391,4,16.5,2019.11.27,SouthGlenn,snack,4.125
6392,3,23.68,2019.12.04,CherryCreek,deli,7.893333333
6392,3,82.04,2019.12.04,CherryCreek,beer,27.34666667
6393,4,0.24,2019.11.09,SouthGlenn,produce,0.06
6394,9,250.06,2019.07.21,WashingtonPark,meat,27.78444444
6394,3,7.58,2019.07.21,WashingtonPark,deli,2.526666667
6395,6,46.52,2019.12.21,Tamarac,beer,7.753333333
6395,6,53.26,2019.12.21,Tamarac,softdrinks,8.876666667
6395,6,0.21,2019.12.21,Tamarac,deli,0.035
6395,4,37.69,2019.12.21,Tamarac,snack,9.4225
6396,3,35.59,2019.06.20,GovernorsRanch,meat,11.86333333
6397,3,30.27,2019.07.15,WashingtonPark,softdrinks,10.09
6397,4,10.17,2019.07.15,WashingtonPark,bakery,2.5425
6397,4,0.73,2019.07.15,WashingtonPark,freezer,0.1825
6397,10,156.84,2019.07.15,WashingtonPark,beer,15.684
6397,4,56.11,2019.07.15,WashingtonPark,deli,14.0275
6397,1,3.07,2019.07.15,WashingtonPark,household,3.07
6398,1,23.02,2019.02.08,CherryCreek,meat,23.02
6398,3,44.52,2019.02.08,CherryCreek,dairy,14.84
6398,1,5.77,2019.02.08,CherryCreek,household,5.77
6399,6,23.51,2019.05.06,CastleRock,beer,3.918333333
6399,10,50.86,2019.05.06,CastleRock,freezer,5.086
6400,7,145.07,2019.04.07,WashingtonPark,beer,20.72428571
6400,4,36.33,2019.04.07,WashingtonPark,softdrinks,9.0825
6400,2,27.32,2019.04.07,WashingtonPark,dairy,13.66
6400,1,4.03,2019.04.07,WashingtonPark,household,4.03
6401,4,30.37,2019.06.27,GovernorsRanch,household,7.5925
6401,3,17.41,2019.06.27,GovernorsRanch,freezer,5.803333333
6402,4,8.1,2019.01.23,SouthGlenn,freezer,2.025
6402,4,22.26,2019.01.23,SouthGlenn,household,5.565
6402,4,30.92,2019.01.23,SouthGlenn,beer,7.73
6403,6,1.19,2019.10.04,CastleRock,produce,0.198333333
6403,7,33.23,2019.10.04,CastleRock,beer,4.747142857
6403,1,3.7,2019.10.04,CastleRock,household,3.7
6404,15,202.47,2019.09.25,Tamarac,beer,13.498
6404,2,16.74,2019.09.25,Tamarac,deli,8.37
6405,1,12.78,2019.11.08,UnionStation,dairy,12.78
6405,1,4.61,2019.11.08,UnionStation,snack,4.61
6405,1,15.6,2019.11.08,UnionStation,household,15.6
6406,1,14.09,2019.02.08,CherryCreek,freezer,14.09
6406,2,49.49,2019.02.08,CherryCreek,meat,24.745
6407,7,9.59,2019.02.22,CastleRock,snack,1.37
6408,9,50.76,2019.01.16,CastleRock,bakery,5.64
6408,10,85.17,2019.01.16,CastleRock,beer,8.517
6409,4,20.12,2019.11.11,WashingtonPark,freezer,5.03
6409,3,44.07,2019.11.11,WashingtonPark,softdrinks,14.69
6409,5,44.06,2019.11.11,WashingtonPark,deli,8.812
6410,5,43.6,2019.12.29,GovernorsRanch,freezer,8.72
6410,4,17.8,2019.12.29,GovernorsRanch,bakery,4.45
6410,5,12.99,2019.12.29,GovernorsRanch,beer,2.598
6410,4,27.65,2019.12.29,GovernorsRanch,snack,6.9125
6411,2,47.91,2019.09.02,UnionStation,snack,23.955
6411,1,13.12,2019.09.02,UnionStation,household,13.12
6412,2,23.31,2019.08.01,CherryCreek,snack,11.655
6412,1,12.97,2019.08.01,CherryCreek,bakery,12.97
6412,1,7.48,2019.08.01,CherryCreek,deli,7.48
6413,14,164.86,2019.08.26,HighlandsRanch,softdrinks,11.77571429
6413,28,252.19,2019.08.26,HighlandsRanch,beer,9.006785714
6414,1,11.74,2019.12.16,UnionStation,softdrinks,11.74
6414,1,25.19,2019.12.16,UnionStation,bakery,25.19
6415,1,0.55,2019.06.23,UnionStation,household,0.55
6416,3,59.36,2019.01.11,CherryCreek,softdrinks,19.78666667
6416,2,45.67,2019.01.11,CherryCreek,beer,22.835
6416,1,6.61,2019.01.11,CherryCreek,household,6.61
6417,1,9.22,2019.07.23,UnionStation,deli,9.22
6417,1,24.31,2019.07.23,UnionStation,freezer,24.31
6418,2,23.61,2019.01.01,CherryCreek,deli,11.805
6418,4,35.93,2019.01.01,CherryCreek,freezer,8.9825
6418,2,19.32,2019.01.01,CherryCreek,produce,9.66
6418,2,13.85,2019.01.01,CherryCreek,softdrinks,6.925
6418,1,16.05,2019.01.01,CherryCreek,bakery,16.05
6419,6,40.05,2019.03.17,SouthGlenn,softdrinks,6.675
6419,3,29.67,2019.03.17,SouthGlenn,meat,9.89
6419,4,1.45,2019.03.17,SouthGlenn,dairy,0.3625
6419,6,41.65,2019.03.17,SouthGlenn,snack,6.941666667
6419,7,3.16,2019.03.17,SouthGlenn,beer,0.451428571
6419,4,9.41,2019.03.17,SouthGlenn,household,2.3525
6420,4,24.86,2019.07.27,GovernorsRanch,bakery,6.215
6420,3,23.26,2019.07.27,GovernorsRanch,dairy,7.753333333
6421,2,9.81,2019.01.30,CherryCreek,produce,4.905
6422,5,8,2019.04.04,ColoradoBlvd,freezer,1.6
6422,4,5.69,2019.04.04,ColoradoBlvd,beer,1.4225
6423,3,9.43,2019.01.30,WashingtonPark,snack,3.143333333
6424,9,27.84,2019.06.17,SouthGlenn,bakery,3.093333333
6425,5,21.45,2019.12.11,Tamarac,snack,4.29
6425,5,10.56,2019.12.11,Tamarac,freezer,2.112
6425,2,17.19,2019.12.11,Tamarac,meat,8.595
6425,7,88.25,2019.12.11,Tamarac,beer,12.60714286
6426,1,12.39,2019.10.30,UnionStation,dairy,12.39
6427,3,17.7,2019.01.05,GovernorsRanch,dairy,5.9
6427,6,35.3,2019.01.05,GovernorsRanch,snack,5.883333333
6428,2,27.31,2019.10.25,CherryCreek,beer,13.655
6429,6,9.55,2019.07.16,GovernorsRanch,freezer,1.591666667
6429,5,6.05,2019.07.16,GovernorsRanch,produce,1.21
6430,3,52.15,2019.12.31,CherryCreek,dairy,17.38333333
6430,1,6.57,2019.12.31,CherryCreek,freezer,6.57
6430,2,43.99,2019.12.31,CherryCreek,beer,21.995
6430,1,25.78,2019.12.31,CherryCreek,meat,25.78
6431,6,24.92,2019.05.23,HighlandsRanch,softdrinks,4.153333333
6431,6,91.56,2019.05.23,HighlandsRanch,beer,15.26
6432,5,16.39,2019.12.08,Tamarac,freezer,3.278
6432,1,2.28,2019.12.08,Tamarac,household,2.28
6432,3,44.1,2019.12.08,Tamarac,meat,14.7
6432,4,16.71,2019.12.08,Tamarac,produce,4.1775
6433,8,0.36,2019.01.12,HighlandsRanch,bakery,0.045
6433,10,152.46,2019.01.12,HighlandsRanch,beer,15.246
6434,1,29.75,2019.11.16,CherryCreek,meat,29.75
6434,1,19.42,2019.11.16,CherryCreek,bakery,19.42
6434,2,9.35,2019.11.16,CherryCreek,dairy,4.675
6434,1,1.92,2019.11.16,CherryCreek,softdrinks,1.92
6434,2,3.53,2019.11.16,CherryCreek,freezer,1.765
6435,7,32.47,2019.11.01,CastleRock,freezer,4.638571429
6436,10,64.06,2019.01.19,CastleRock,deli,6.406
6436,6,15.82,2019.01.19,CastleRock,softdrinks,2.636666667
6436,3,14.07,2019.01.19,CastleRock,household,4.69
6436,4,41.09,2019.01.19,CastleRock,meat,10.2725
6437,2,23.65,2019.03.10,WashingtonPark,snack,11.825
6437,1,4.83,2019.03.10,WashingtonPark,household,4.83
6438,4,22.48,2019.10.05,SouthGlenn,deli,5.62
6439,2,17.77,2019.05.02,ColoradoBlvd,freezer,8.885
6440,2,57.42,2019.08.31,UnionStation,meat,28.71
6440,1,18.62,2019.08.31,UnionStation,bakery,18.62
6440,1,3.6,2019.08.31,UnionStation,snack,3.6
6441,1,11.06,2019.11.12,WashingtonPark,household,11.06
6441,2,1.09,2019.11.12,WashingtonPark,bakery,0.545
6442,4,16.29,2019.07.23,CastleRock,snack,4.0725
6442,22,176.54,2019.07.23,CastleRock,beer,8.024545455
6442,10,54.5,2019.07.23,CastleRock,softdrinks,5.45
6442,1,2.84,2019.07.23,CastleRock,household,2.84
6443,3,8.02,2019.04.25,GovernorsRanch,produce,2.673333333
6444,7,8.9,2019.10.29,CastleRock,deli,1.271428571
6444,3,0.08,2019.10.29,CastleRock,household,0.026666667
6444,4,1.09,2019.10.29,CastleRock,dairy,0.2725
6445,8,13.62,2019.06.20,HighlandsRanch,dairy,1.7025
6445,14,37.91,2019.06.20,HighlandsRanch,deli,2.707857143
6446,13,1.94,2019.07.29,GovernorsRanch,beer,0.149230769
6446,3,1.24,2019.07.29,GovernorsRanch,produce,0.413333333
6446,6,3.35,2019.07.29,GovernorsRanch,deli,0.558333333
6447,1,27.57,2019.06.23,UnionStation,snack,27.57
6447,1,15.88,2019.06.23,UnionStation,freezer,15.88
6448,24,68.14,2019.09.18,HighlandsRanch,meat,2.839166667
6448,4,23.89,2019.09.18,HighlandsRanch,snack,5.9725
6448,8,78.3,2019.09.18,HighlandsRanch,freezer,9.7875
6449,1,12.38,2019.08.11,UnionStation,bakery,12.38
6450,1,1.59,2019.06.24,CastleRock,meat,1.59
6450,21,124.59,2019.06.24,CastleRock,beer,5.932857143
6450,7,21.3,2019.06.24,CastleRock,bakery,3.042857143
6451,1,11.2,2019.11.28,CherryCreek,household,11.2
6451,1,34.93,2019.11.28,CherryCreek,meat,34.93
6452,1,19.43,2019.05.06,UnionStation,snack,19.43
6452,1,13.02,2019.05.06,UnionStation,meat,13.02
6452,1,44.94,2019.05.06,UnionStation,beer,44.94
6452,1,22.72,2019.05.06,UnionStation,freezer,22.72
6453,1,18.86,2019.07.03,UnionStation,bakery,18.86
6453,1,4.67,2019.07.03,UnionStation,softdrinks,4.67
6454,4,21.89,2019.09.10,ColoradoBlvd,dairy,5.4725
6454,6,18.73,2019.09.10,ColoradoBlvd,bakery,3.121666667
6455,6,118.51,2019.10.28,HighlandsRanch,meat,19.75166667
6456,3,12.84,2019.10.28,Tamarac,snack,4.28
6457,1,1.13,2019.02.13,CastleRock,snack,1.13
6457,4,7.12,2019.02.13,CastleRock,bakery,1.78
6457,9,26.54,2019.02.13,CastleRock,produce,2.948888889
6457,6,35.96,2019.02.13,CastleRock,dairy,5.993333333
6458,1,16.44,2019.09.01,CherryCreek,bakery,16.44
6458,3,24.27,2019.09.01,CherryCreek,deli,8.09
6459,1,20.9,2019.07.19,UnionStation,softdrinks,20.9
6459,1,11.59,2019.07.19,UnionStation,household,11.59
6459,1,0.33,2019.07.19,UnionStation,deli,0.33
6460,5,11.72,2019.04.09,Tamarac,softdrinks,2.344
6460,5,7.27,2019.04.09,Tamarac,deli,1.454
6461,1,2.62,2019.03.31,CastleRock,household,2.62
6462,3,14,2019.04.26,Tamarac,bakery,4.666666667
