chapter,i the,family,of
dashwood,had,long,been,settled,insussex
their,estate,was,large,and,their,residence,was,at,norland,park,in
for,a,few,minutes,about,theroom
elinor,affected,by,his,relation,and,still,more,by,his,distress,could
notspeak
he,saw,her,concern,and,coming,to,her,took,her,hand,pressed
it,and,kissed,it,with,gratefulrespect
a,few,minutes,more,of,silent,exertion,enabled,him,to,proceed,with
composure
it,was,nearly,three,years,after,this,unhappy,period,before,i,returned
toengland
my,first,care,when,i,_did_,arrive,was,of,course,to,seek
for,her,but,the,search,was,as,fruitless,as,it,wasmelancholy
i,could,not,trace,her,beyond,her,first,seducer,and,there,was
every,reason,to,fear,that,she,had,removed,from,him,only,to
sink,deeper,in,a,life,ofsin
her,legal,allowance,was,not,adequate,to,her,fortune,nor,sufficient,for
her,comfortable,maintenance,and,i,learnt,from,my,brother,that,the,power
of,receiving,it,had,been,made,over,some,months,before,to,another
person
he,imagined,and,calmly,could,he,imagine,it,that,her,extravagance,and
consequent,distress,had,obliged,her,to,dispose,of,it,for,some,immediate
relief
at,last,however,and,after,i,had,been,six,months,in,england
i,_did_,findher
regard,for,a,former,servant,of,my,own,who,had,since,fallen
into,misfortune,carried,me,to,visit,him,in,a,spunging,house,where
he,was,confined,for,debt,and,there,in,the,same,house,under
a,similar,confinement,was,my,unfortunatesister
so,altered,so,faded,worn,down,by,acute,suffering,of,everykind
hardly,could,i,believe,the,melancholy,and,sickly,figure,before,me,to
be,the,remains,of,the,lovely,blooming,healthful,girl,on,whom,i
had,oncedoted
what,i,endured,in,so,beholding,her,but,i,have,no,right
to,wound,your,feelings,by,attempting,to,describe,it,i,have,pained
you,too,muchalready
that,she,was,to,all,appearance,in,the,last,stage,of,a
consumption,was,yes,in,such,a,situation,it,was,my,greatestcomfort
life,could,do,nothing,for,her,beyond,giving,time,for,a,better
preparation,for,death,and,that,wasgiven
i,saw,her,placed,in,comfortable,lodgings,and,under,proper,attendants,i
visited,her,every,day,during,the,rest,of,her,short,life,i
was,with,her,in,her,lastmoments
again,he,stopped,to,recover,himself,and,elinor,spoke,her,feelings,in
an,exclamation,of,tender,concern,at,the,fate,of,his,unfortunatefriend
your,sister,i,hope,cannot,be,offended,said,he,by,the,resemblance
i,have,fancied,between,her,and,my,poor,disgracedrelation
their,fates,their,fortunes,cannot,be,the,same,and,had,the,natural
sweet,disposition,of,the,one,been,guarded,by,a,firmer,mind,or
a,happier,marriage,she,might,have,been,all,that,you,will,live
to,see,the,otherbe
but,to,what,does,all,thislead
i,seem,to,have,been,distressing,you,fornothing
ah
miss,dashwood,a,subject,such,as,this,untouched,for,fourteen,years,it
is,dangerous,to,handle,it,atall
i,_will_,be,more,collected,moreconcise
she,left,to,my,care,her,only,child,a,little,girl,the
offspring,of,her,first,guilty,connection,who,was,then,about,three,years
old
she,loved,the,child,and,had,always,kept,it,withher
it,was,a,valued,a,precious,trust,to,me,and,gladly,would
i,have,discharged,it,in,the,strictest,sense,by,watching,over,her
education,myself,had,the,nature,of,our,situations,allowed,it,but,i
had,no,family,no,home,and,my,little,eliza,was,therefore,placed
atschool
i,saw,her,there,whenever,i,could,and,after,the,death,of
my,brother,which,happened,about,five,years,ago,and,which,left,to
me,the,possession,of,the,family,property,she,visited,me,atdelaford
i,called,her,a,distant,relation,but,i,am,well,aware,that
i,have,in,general,been,suspected,of,a,much,nearer,connection,with
her
it,is,now,three,years,ago,she,had,just,reached,her,fourteenth
year,that,i,removed,her,from,school,to,place,her,under,the
care,of,a,very,respectable,woman,residing,in,dorsetshire,who,had,the
charge,of,four,or,five,other,girls,of,about,the,same,time
of,life,and,for,two,years,i,had,every,reason,to,be
pleased,with,hersituation
but,last,february,almost,a,twelvemonth,back,she,suddenlydisappeared
i,had,allowed,her,imprudently,as,it,has,since,turned,out,at
her,earnest,desire,to,go,to,bath,with,one,of,her,young
friends,who,was,attending,her,father,there,for,hishealth
i,knew,him,to,be,a,very,good,sort,of,man,and
i,thought,well,of,his,daughter,better,than,she,deserved,for,with
a,most,obstinate,and,ill,judged,secrecy,she,would,tell,nothing,would
give,no,clue,though,she,certainly,knewall
he,her,father,a,well,meaning,but,not,a,quick,sighted,man
could,really,i,believe,give,no,information,for,he,had,been,generally
confined,to,the,house,while,the,girls,were,ranging,over,the,town
and,making,what,acquaintance,they,chose,and,he,tried,to,convince,me
as,thoroughly,as,he,was,convinced,himself,of,his,daughter,s,being
entirely,unconcerned,in,thebusiness
in,short,i,could,learn,nothing,but,that,she,was,gone,all
the,rest,for,eight,long,months,was,left,toconjecture
what,i,thought,what,i,feared,may,be,imagined,and,what,i
sufferedtoo
goodheavens
cried,elinor,could,it,be,couldwilloughby
the,first,news,that,reached,me,of,her,he,continued,came,in
a,letter,from,herself,lastoctober
it,was,forwarded,to,me,from,delaford,and,i,received,it,on
the,very,morning,of,our,intended,party,to,whitwell,and,this,was
the,reason,of,my,leaving,barton,so,suddenly,which,i,am,sure
must,at,the,time,have,appeared,strange,to,every,body,and,which
i,believe,gave,offence,tosome
little,did,mr,willoughby,imagine,i,suppose,when,his,looks,censured,me
for,incivility,in,breaking,up,the,party,that,i,was,called,away
to,the,relief,of,one,whom,he,had,made,poor,and,miserable
but,_had_,he,known,it,what,would,it,haveavailed
would,he,have,been,less,gay,or,less,happy,in,the,smiles
of,yoursister
no,he,had,already,done,that,which,no,man,who,_can_,feel
for,another,woulddo
he,had,left,the,girl,whose,youth,and,innocence,he,had,seduced
in,a,situation,of,the,utmost,distress,with,no,creditable,home,no
help,no,friends,ignorant,of,hisaddress
he,had,left,her,promising,to,return,he,neither,returned,nor,wrote
nor,relievedher
this,is,beyond,everything
exclaimedelinor
his,character,is,now,before,you,expensive,dissipated,and,worse,thanboth
knowing,all,this,as,i,have,now,known,it,many,weeks,guess
what,i,must,have,felt,on,seeing,your,sister,as,fond,of
him,as,ever,and,on,being,assured,that,she,was,to,marry
him,guess,what,i,must,have,felt,for,all,yoursakes
when,i,came,to,you,last,week,and,found,you,alone,i
came,determined,to,know,the,truth,though,irresolute,what,to,do,when
it,_was_known
my,behaviour,must,have,seemed,strange,to,you,then,but,now,you
will,comprehendit
to,suffer,you,all,to,be,so,deceived,to,see,your,sister
but,what,could,ido
i,had,no,hope,of,interfering,with,success,and,sometimes,i,thought
your,sister,s,influence,might,yet,reclaimhim
but,now,after,such,dishonorable,usage,who,can,tell,what,were,his
designs,onher
whatever,they,may,have,been,however,she,may,now,and,hereafter,doubtless
_will_,turn,with,gratitude,towards,her,own,condition,when,she,compares,it
with,that,of,my,poor,eliza,when,she,considers,the,wretched,and
hopeless,situation,of,this,poor,girl,and,pictures,her,to,herself,with
an,affection,for,him,so,strong,still,as,strong,as,her,own
and,with,a,mind,tormented,by,self,reproach,which,must,attend,her
throughlife
surely,this,comparison,must,have,its,use,withher
she,will,feel,her,own,sufferings,to,benothing
they,proceed,from,no,misconduct,and,can,bring,nodisgrace
on,the,contrary,every,friend,must,be,made,still,more,her,friend
bythem
concern,for,her,unhappiness,and,respect,for,her,fortitude,under,it,must
strengthen,everyattachment
use,your,own,discretion,however,in,communicating,to,her,what,i,have
toldyou
you,must,know,best,what,will,be,its,effect,but,had,i
not,seriously,and,from,my,heart,believed,it,might,be,of,service
might,lessen,her,regrets,i,would,not,have,suffered,myself,to,trouble
you,with,this,account,of,my,family,afflictions,with,a,recital,which
may,seem,to,have,been,intended,to,raise,myself,at,the,expense
ofothers
elinor,s,thanks,followed,this,speech,with,grateful,earnestness,attended,too,with
the,assurance,of,her,expecting,material,advantage,to,marianne,from,the,communication
of,what,hadpassed
i,have,been,more,pained,said,she,by,her,endeavors,to,acquit
him,than,by,all,the,rest,for,it,irritates,her,mind,more
than,the,most,perfect,conviction,of,his,unworthiness,cando
now,though,at,first,she,will,suffer,much,i,am,sure,she
will,soon,becomeeasier
have,you,she,continued,after,a,short,silence,ever,seen,mr,willoughby
since,you,left,him,atbarton
yes,he,replied,gravely,once,ihave
one,meeting,wasunavoidable
elinor,startled,by,his,manner,looked,at,him,anxiously,sayingwhat
have,you,met,him,to,i,could,meet,him,no,otherway
eliza,had,confessed,to,me,though,most,reluctantly,the,name,of,her
lover,and,when,he,returned,to,town,which,was,within,a,fortnight
after,myself,we,met,by,appointment,he,to,defend,i,to,punish
hisconduct
we,returned,unwounded,and,the,meeting,therefore,never,gotabroad
elinor,sighed,over,the,fancied,necessity,of,this,but,to,a,man
and,a,soldier,she,presumed,not,to,censureit
such,said,colonel,brandon,after,a,pause,has,been,the,unhappy,resemblance
between,the,fate,of,mother,anddaughter
and,so,imperfectly,have,i,discharged,mytrust
is,she,still,intown
no,as,soon,as,she,recovered,from,her,lying,in,for,i
found,her,near,her,delivery,i,removed,her,and,her,child,into
the,country,and,there,sheremains
recollecting,soon,afterwards,that,he,was,probably,dividing,elinor,from,her,sister
he,put,an,end,to,his,visit,receiving,from,her,again,the
same,grateful,acknowledgments,and,leaving,her,full,of,compassion,and,esteem,for
him
chapter,xxxii,when,the,particulars,of,this,conversation,were,repeated,by,miss
dashwood,to,her,sister,as,they,very,soon,were,the,effect,on
her,was,not,entirely,such,as,the,former,had,hoped,tosee
not,that,marianne,appeared,to,distrust,the,truth,of,any,part,of
it,for,she,listened,to,it,all,with,the,most,steady,and
submissive,attention,made,neither,objection,nor,remark,attempted,no,vindication,of,willoughby
and,seemed,to,show,by,her,tears,that,she,felt,it,to
beimpossible
but,though,this,behaviour,assured,elinor,that,the,conviction,of,this,guilt
_was_,carried,home,to,her,mind,though,she,saw,with,satisfaction,the
effect,of,it,in,her,no,longer,avoiding,colonel,brandon,when,he
called,in,her,speaking,to,him,even,voluntarily,speaking,with,a,kind
of,compassionate,respect,and,though,she,saw,her,spirits,less,violently,irritated
than,before,she,did,not,see,her,lesswretched
her,mind,did,become,settled,but,it,was,settled,in,a,gloomy
dejection
she,felt,the,loss,of,willoughby,s,character,yet,more,heavily,than
she,had,felt,the,loss,of,his,heart,his,seduction,and,desertion
of,miss,williams,the,misery,of,that,poor,girl,and,the,doubt
of,what,his,designs,might,_once_,have,been,on,herself,preyed,altogether
so,much,on,her,spirits,that,she,could,not,bring,herself,to
speak,of,what,she,felt,even,to,elinor,and,brooding,over,her
sorrows,in,silence,gave,more,pain,to,her,sister,than,could,have
been,communicated,by,the,most,open,and,most,frequent,confession,ofthem
to,give,the,feelings,or,the,language,of,mrs,dashwood,on,receiving
and,answering,elinor,s,letter,would,be,only,to,give,a,repetition
of,what,her,daughters,had,already,felt,and,said,of,a,disappointment
hardly,less,painful,than,marianne,s,and,an,indignation,even,greater,than
elinors
long,letters,from,her,quickly,succeeding,each,other,arrived,to,tell,all
that,she,suffered,and,thought,to,express,her,anxious,solicitude,for,marianne
and,entreat,she,would,bear,up,with,fortitude,under,thismisfortune
bad,indeed,must,the,nature,of,marianne,s,affliction,be,when,her
mother,could,talk,offortitude
mortifying,and,humiliating,must,be,the,origin,of,those,regrets,which,_she_
could,wish,her,not,toindulge
against,the,interest,of,her,own,individual,comfort,mrs,dashwood,had,determined
that,it,would,be,better,for,marianne,to,be,any,where,at
that,time,than,at,barton,where,every,thing,within,her,view,would
be,bringing,back,the,past,in,the,strongest,and,most,afflicting,manner
by,constantly,placing,willoughby,before,her,such,as,she,had,always,seen
himthere
she,recommended,it,to,her,daughters,therefore,by,all,means,not,to
shorten,their,visit,to,mrs,jennings,the,length,of,which,though,never
exactly,fixed,had,been,expected,by,all,to,comprise,at,least,five
or,sixweeks
a,variety,of,occupations,of,objects,and,of,company,which,could,not
be,procured,at,barton,would,be,inevitable,there,and,might,yet,she
hoped,cheat,marianne,at,times,into,some,interest,beyond,herself,and,even
into,some,amusement,much,as,the,ideas,of,both,might,now,be
spurned,byher
from,all,danger,of,seeing,willoughby,again,her,mother,considered,her,to
be,at,least,equally,safe,in,town,as,in,the,country,since
his,acquaintance,must,now,be,dropped,by,all,who,called,themselves,her
friends
design,could,never,bring,them,in,each,other,s,way,negligence,could
never,leave,them,exposed,to,a,surprise,and,chance,had,less,in
its,favour,in,the,crowd,of,london,than,even,in,the,retirement
of,barton,where,it,might,force,him,before,her,while,paying,that
visit,at,allenham,on,his,marriage,which,mrs,dashwood,from,foreseeing,at
first,as,a,probable,event,had,brought,herself,to,expect,as,a
certainone
she,had,yet,another,reason,for,wishing,her,children,to,remain,where
they,were,a,letter,from,her,son,in,law,had,told,her
that,he,and,his,wife,were,to,be,in,town,before,the
middle,of,february,and,she,judged,it,right,that,they,should,sometimes
see,theirbrother
marianne,had,promised,to,be,guided,by,her,mother,s,opinion,and
she,submitted,to,it,therefore,without,opposition,though,it,proved,perfectly,different
from,what,she,wished,and,expected,though,she,felt,it,to,be
entirely,wrong,formed,on,mistaken,grounds,and,that,by,requiring,her,longer
continuance,in,london,it,deprived,her,of,the,only,possible,alleviation,of
her,wretchedness,the,personal,sympathy,of,her,mother,and,doomed,her,to
such,society,and,such,scenes,as,must,prevent,her,ever,knowing,a
moment,srest
but,it,was,a,matter,of,great,consolation,to,her,that,what
brought,evil,to,herself,would,bring,good,to,her,sister,and,elinor
on,the,other,hand,suspecting,that,it,would,not,be,in,her
power,to,avoid,edward,entirely,comforted,herself,by,thinking,that,though,their
longer,stay,would,therefore,militate,against,her,own,happiness,it,would,be
better,for,marianne,than,an,immediate,return,intodevonshire
her,carefulness,in,guarding,her,sister,from,ever,hearing,willoughby,s,name
mentioned,was,not,thrownaway
marianne,though,without,knowing,it,herself,reaped,all,its,advantage,for,neither
mrs,jennings,nor,sir,john,nor,even,mrs,palmer,herself,ever,spoke
of,him,beforeher
elinor,wished,that,the,same,forbearance,could,have,extended,towards,herself,but
that,was,impossible,and,she,was,obliged,to,listen,day,after,day
to,the,indignation,of,themall
sir,john,could,not,have,thought,itpossible
a,man,of,whom,he,had,always,had,such,reason,to,think
well
such,a,good,naturedfellow
he,did,not,believe,there,was,a,bolder,rider,inengland
it,was,an,unaccountablebusiness
he,wished,him,at,the,devil,with,all,hisheart
he,would,not,speak,another,word,to,him,meet,him,where,he
might,for,all,theworld
no,not,if,it,were,to,be,by,the,side,of,barton
covert,and,they,were,kept,watching,for,two,hourstogether
such,a,scoundrel,of,afellow
such,a,deceitfuldog
it,was,only,the,last,time,they,met,that,he,had,offered
him,one,of,folly,spuppies
and,this,was,the,end,ofit
mrs,palmer,in,her,way,was,equallyangry
she,was,determined,to,drop,his,acquaintance,immediately,and,she,was,very
thankful,that,she,had,never,been,acquainted,with,him,atall
she,wished,with,all,her,heart,combe,magna,was,not,so,near
cleveland,but,it,did,not,signify,for,it,was,a,great,deal
too,far,off,to,visit,she,hated,him,so,much,that,she
was,resolved,never,to,mention,his,name,again,and,she,should,tell
everybody,she,saw,how,good,for,nothing,hewas
the,rest,of,mrs,palmer,s,sympathy,was,shown,in,procuring,all
the,particulars,in,her,power,of,the,approaching,marriage,and,communicating,them
toelinor
she,could,soon,tell,at,what,coachmaker,s,the,new,carriage,was
building,by,what,painter,mr,willoughby,s,portrait,was,drawn,and,at
what,warehouse,miss,grey,s,clothes,might,beseen
illustration,_offered,him,one,of,folly,s,puppies,_,the,calm,and
polite,unconcern,of,lady,middleton,on,the,occasion,was,a,happy,relief
to,elinor,s,spirits,oppressed,as,they,often,were,by,the,clamorous
kindness,of,theothers
it,was,a,great,comfort,to,her,to,be,sure,of,exciting
